hour_utc,tx_count,avg_gas_price
2025-06-03 21:00:00+00:00,58329,5413581265.663482
2025-06-03 22:00:00+00:00,59127,2830575043.497518
2025-06-03 23:00:00+00:00,61324,2055439510.7420104
2025-06-04 00:00:00+00:00,55885,1913729041.0596418
2025-06-04 01:00:00+00:00,50593,2556116111.255017
2025-06-04 02:00:00+00:00,41047,5352995665.83558
2025-06-04 03:00:00+00:00,53957,2135095498.7487078
2025-06-04 04:00:00+00:00,53139,1886126507.1080365
2025-06-04 05:00:00+00:00,50600,2013266951.1283994
2025-06-04 06:00:00+00:00,53817,1970979156.0299368
2025-06-04 07:00:00+00:00,57428,2179607490.281885
2025-06-04 08:00:00+00:00,58185,2575291152.1065216
2025-06-04 09:00:00+00:00,60255,3693779167.6644273
2025-06-04 10:00:00+00:00,59042,4365446042.198093
2025-06-04 11:00:00+00:00,60428,3280853990.2151
2025-06-04 12:00:00+00:00,65413,5426671101.854446
2025-06-04 13:00:00+00:00,61991,5637275454.974625
2025-06-04 14:00:00+00:00,65423,7642011571.220302
2025-06-04 15:00:00+00:00,63946,8130184429.385042
2025-06-04 16:00:00+00:00,62474,6205267094.128809
2025-06-04 17:00:00+00:00,60797,6280451228.325054
2025-06-04 18:00:00+00:00,61189,5869064184.865581
2025-06-04 19:00:00+00:00,61151,8510227495.661223
2025-06-04 20:00:00+00:00,61671,9513999941.835289
2025-06-04 21:00:00+00:00,59107,6946447416.0324335
2025-06-04 22:00:00+00:00,59770,3552428233.9235554
2025-06-04 23:00:00+00:00,62467,2262402823.423408
2025-06-05 00:00:00+00:00,55341,2271547070.2849417
2025-06-05 01:00:00+00:00,54303,1886303573.191573
2025-06-05 02:00:00+00:00,56248,2035708742.1654296
2025-06-05 03:00:00+00:00,55917,1902437453.4616673
2025-06-05 04:00:00+00:00,56203,2064930458.1861272
2025-06-05 05:00:00+00:00,58301,1902819693.4359457
2025-06-05 06:00:00+00:00,57942,1994254352.2606392
2025-06-05 07:00:00+00:00,58201,2813707760.6416855
2025-06-05 08:00:00+00:00,56890,3105835518.264247
2025-06-05 09:00:00+00:00,57348,2954487513.323657
2025-06-05 10:00:00+00:00,58388,3426608550.3090506
2025-06-05 11:00:00+00:00,58976,2902390691.6631145
2025-06-05 12:00:00+00:00,57986,3935749459.22457
2025-06-05 13:00:00+00:00,60795,4991847346.952231
2025-06-05 14:00:00+00:00,62406,7341394474.484686
2025-06-05 15:00:00+00:00,62579,4819843200.745671
2025-06-05 16:00:00+00:00,63255,12419321396.527271
2025-06-05 17:00:00+00:00,61346,12061000112.817421
2025-06-05 18:00:00+00:00,61185,16818295019.508377
2025-06-05 19:00:00+00:00,60123,15690290696.327736
2025-06-05 20:00:00+00:00,61393,19564529291.071163
2025-06-05 21:00:00+00:00,61361,13587558416.781641
2025-06-05 22:00:00+00:00,58036,4421510618.946584
2025-06-05 23:00:00+00:00,64875,2680591389.758274
2025-06-06 00:00:00+00:00,55272,2842097695.36626
2025-06-06 01:00:00+00:00,58412,2390961942.926142
2025-06-06 02:00:00+00:00,53562,2296434092.0927334
2025-06-06 03:00:00+00:00,53486,2004455867.4039373
2025-06-06 04:00:00+00:00,53787,1955287580.216874
2025-06-06 05:00:00+00:00,50027,2027552894.6853924
2025-06-06 06:00:00+00:00,52185,2765020820.533099
2025-06-06 07:00:00+00:00,51983,4149621337.2899036
2025-06-06 08:00:00+00:00,56012,3039918861.9277306
2025-06-06 09:00:00+00:00,56750,2957526707.903243
2025-06-06 10:00:00+00:00,56842,2433603749.3713098
2025-06-06 11:00:00+00:00,58378,2713933455.089706
2025-06-06 12:00:00+00:00,59799,3328541826.554975
2025-06-06 13:00:00+00:00,59301,3853412081.89912
2025-06-06 14:00:00+00:00,58493,5047455869.365212
2025-06-06 15:00:00+00:00,62366,5284597367.845172
2025-06-06 16:00:00+00:00,62853,5010676275.292906
2025-06-06 17:00:00+00:00,62654,5707131971.547236
2025-06-06 18:00:00+00:00,61411,3239334520.0722995
2025-06-06 19:00:00+00:00,68474,3116527367.6383896
2025-06-06 20:00:00+00:00,60514,3795597371.923374
2025-06-06 21:00:00+00:00,57683,3220239515.67824
2025-06-06 22:00:00+00:00,59470,11607009673.27661
2025-06-06 23:00:00+00:00,57828,4814429240.541779
2025-06-07 00:00:00+00:00,56601,2792733849.2080016
2025-06-07 01:00:00+00:00,55498,2118869816.8249824
2025-06-07 02:00:00+00:00,61805,1887158994.4858677
2025-06-07 03:00:00+00:00,59994,1881600913.2277725
2025-06-07 04:00:00+00:00,53144,1723645539.5808737
2025-06-07 05:00:00+00:00,58065,1574307181.5288732
2025-06-07 06:00:00+00:00,65332,2401408387.433828
2025-06-07 07:00:00+00:00,64012,2887153781.823383
2025-06-07 08:00:00+00:00,61057,2177383887.837497
2025-06-07 09:00:00+00:00,57738,1917454231.8636076
2025-06-07 10:00:00+00:00,57141,2130228180.2177236
2025-06-07 11:00:00+00:00,57281,2121532433.0730805
2025-06-07 12:00:00+00:00,60156,2367681197.2038393
2025-06-07 13:00:00+00:00,61351,2844688605.911753
2025-06-07 14:00:00+00:00,61506,2594221073.5440273
2025-06-07 15:00:00+00:00,60950,2510752473.1675134
2025-06-07 16:00:00+00:00,58463,2509659319.1022015
2025-06-07 17:00:00+00:00,57443,2224722972.3449492
2025-06-07 18:00:00+00:00,56628,1792634625.5555725
2025-06-07 19:00:00+00:00,55850,1609697534.984136
2025-06-07 20:00:00+00:00,55742,1624526405.5102983
2025-06-07 21:00:00+00:00,52813,1702450443.7195761
2025-06-07 22:00:00+00:00,49649,1619158763.1144023
2025-06-07 23:00:00+00:00,47552,1520027365.3065298
2025-06-08 00:00:00+00:00,46727,2482414517.2399035
2025-06-08 01:00:00+00:00,51905,1418406153.6326559
2025-06-08 02:00:00+00:00,54439,1507343591.1743793
2025-06-08 03:00:00+00:00,45423,1437212283.529159
2025-06-08 04:00:00+00:00,48828,3184708576.4765086
2025-06-08 05:00:00+00:00,55647,4739560375.075505
2025-06-08 06:00:00+00:00,51975,1757785283.3230777
2025-06-08 07:00:00+00:00,55025,1923290898.930741
2025-06-08 08:00:00+00:00,57831,1545302894.4279718
2025-06-08 09:00:00+00:00,55480,1799977295.7534416
2025-06-08 10:00:00+00:00,53808,1471943456.0569446
2025-06-08 11:00:00+00:00,53433,1567134508.8673475
2025-06-08 12:00:00+00:00,56645,1517594010.1522117
2025-06-08 13:00:00+00:00,63172,1829745749.3497117
2025-06-08 14:00:00+00:00,63004,2269482483.4539094
2025-06-08 15:00:00+00:00,63575,2155969296.727425
2025-06-08 16:00:00+00:00,64000,2034409284.1261709
2025-06-08 17:00:00+00:00,64094,2040957848.5558407
2025-06-08 18:00:00+00:00,65679,2028013576.3833954
2025-06-08 19:00:00+00:00,64205,1544873916.916487
2025-06-08 20:00:00+00:00,60533,1944898555.4219167
2025-06-08 21:00:00+00:00,57981,2096971515.75611
2025-06-08 22:00:00+00:00,58308,2356462480.830918
2025-06-08 23:00:00+00:00,49299,1637707988.9823124
2025-06-09 00:00:00+00:00,54640,1533376820.3959556
2025-06-09 01:00:00+00:00,48856,1739195888.6234221
2025-06-09 02:00:00+00:00,48478,1792965594.3344214
2025-06-09 03:00:00+00:00,47162,1762015980.3118398
2025-06-09 04:00:00+00:00,43766,1463454479.0138478
2025-06-09 05:00:00+00:00,45553,1628642340.0206347
2025-06-09 06:00:00+00:00,58808,2338228786.18137
2025-06-09 07:00:00+00:00,57456,1806840249.9579165
2025-06-09 08:00:00+00:00,61212,2044825427.9057887
2025-06-09 09:00:00+00:00,58595,3630077183.573118
2025-06-09 10:00:00+00:00,63241,6531060001.890905
2025-06-09 11:00:00+00:00,63679,5123829600.274771
2025-06-09 12:00:00+00:00,63834,5626019598.535403
2025-06-09 13:00:00+00:00,66309,25008978208.91517
2025-06-09 14:00:00+00:00,64277,6163876971.23079
2025-06-09 15:00:00+00:00,66825,11948212111.938013
2025-06-09 16:00:00+00:00,62650,6281008238.263523
2025-06-09 17:00:00+00:00,61731,4482286466.457429
2025-06-09 18:00:00+00:00,66057,3247050017.7941628
2025-06-09 19:00:00+00:00,59378,3302729105.033346
2025-06-09 20:00:00+00:00,61239,3073679464.489656
2025-06-09 21:00:00+00:00,56948,5271120794.306844
2025-06-09 22:00:00+00:00,55773,3593613664.7157207
2025-06-09 23:00:00+00:00,54921,2981403281.6432147
2025-06-10 00:00:00+00:00,55067,3692758596.880055
2025-06-10 01:00:00+00:00,59792,3016784707.6089787
2025-06-10 02:00:00+00:00,60655,3931272753.8728037
2025-06-10 03:00:00+00:00,67811,2627170249.5987663
2025-06-10 04:00:00+00:00,65711,2522794250.271171
2025-06-10 05:00:00+00:00,59851,2358305542.507678
2025-06-10 06:00:00+00:00,56417,2575801013.1809015
2025-06-10 07:00:00+00:00,60777,2681723324.3516936
2025-06-10 08:00:00+00:00,62550,2447861960.94665
2025-06-10 09:00:00+00:00,65462,2824337176.8112035
2025-06-10 10:00:00+00:00,62935,3394944593.172131
2025-06-10 11:00:00+00:00,61232,8006410320.442333
2025-06-10 12:00:00+00:00,64324,7372345577.574776
2025-06-10 13:00:00+00:00,65622,10070531908.857512
2025-06-10 14:00:00+00:00,65811,10093596414.450838
2025-06-10 15:00:00+00:00,64492,10594373636.067923
2025-06-10 16:00:00+00:00,63746,9091226057.813711
2025-06-10 17:00:00+00:00,63275,6411185810.973976
2025-06-10 18:00:00+00:00,63988,4758365151.214414
2025-06-10 19:00:00+00:00,61087,7920529766.685315
2025-06-10 20:00:00+00:00,63876,6818867903.115191
2025-06-10 21:00:00+00:00,57693,5612001563.426385
2025-06-10 22:00:00+00:00,57367,5206806323.868756
2025-06-10 23:00:00+00:00,55584,6261824571.526819
2025-06-11 00:00:00+00:00,56708,7746294821.188956
2025-06-11 01:00:00+00:00,59560,3880524744.2028084
2025-06-11 02:00:00+00:00,57209,2978635304.1120443
2025-06-11 03:00:00+00:00,65347,3068259660.670618
2025-06-11 04:00:00+00:00,57210,2826748388.712236
2025-06-11 05:00:00+00:00,59712,2645521285.0933995
2025-06-11 06:00:00+00:00,60738,2703552243.68188
2025-06-11 07:00:00+00:00,60453,2790280221.6212444
2025-06-11 08:00:00+00:00,60295,3031154077.1966805
2025-06-11 09:00:00+00:00,61620,3434537071.9240007
2025-06-11 10:00:00+00:00,58514,3288347122.733073
2025-06-11 11:00:00+00:00,58199,3458862220.21674
2025-06-11 12:00:00+00:00,61793,6274305770.640728
2025-06-11 13:00:00+00:00,64056,6769232516.957737
2025-06-11 14:00:00+00:00,64159,8247832908.232908
2025-06-11 15:00:00+00:00,63750,8605592305.076385
2025-06-11 16:00:00+00:00,61946,7669201508.319742
2025-06-11 17:00:00+00:00,61182,6699335291.046648
2025-06-11 18:00:00+00:00,62058,6011069104.919901
2025-06-11 19:00:00+00:00,61242,4206212885.4559603
2025-06-11 20:00:00+00:00,58433,3595522143.8760266
2025-06-11 21:00:00+00:00,59218,4625856720.511452
2025-06-11 22:00:00+00:00,59913,4637146424.623136
2025-06-11 23:00:00+00:00,57656,3858375432.4846296
2025-06-12 00:00:00+00:00,57364,3350962803.516703
2025-06-12 01:00:00+00:00,61234,5694993498.80767
2025-06-12 02:00:00+00:00,63524,2111732469.7228317
2025-06-12 03:00:00+00:00,64397,2339598807.5234237
2025-06-12 04:00:00+00:00,64509,2187363157.9455576
2025-06-12 05:00:00+00:00,66284,1760723627.6850371
2025-06-12 06:00:00+00:00,65413,1712723670.0260637
2025-06-12 07:00:00+00:00,59071,3950993166.0289154
2025-06-12 08:00:00+00:00,57148,3870941924.793063
2025-06-12 09:00:00+00:00,60917,2550106027.8935733
2025-06-12 10:00:00+00:00,60350,2768703882.009228
2025-06-12 11:00:00+00:00,58153,3067230205.705226
2025-06-12 12:00:00+00:00,62043,12016739356.32951
2025-06-12 13:00:00+00:00,61982,14140797304.760939
2025-06-12 14:00:00+00:00,62253,8430992017.23426
2025-06-12 15:00:00+00:00,64019,7249060741.621923
2025-06-12 16:00:00+00:00,62160,6103029659.230079
2025-06-12 17:00:00+00:00,57652,4302634031.223221
2025-06-12 18:00:00+00:00,56823,4025906887.203983
2025-06-12 19:00:00+00:00,59183,3573302941.2418914
2025-06-12 20:00:00+00:00,58985,5402720709.32917
2025-06-12 21:00:00+00:00,57215,4949443570.211119
2025-06-12 22:00:00+00:00,57439,3432179635.8632803
2025-06-12 23:00:00+00:00,55291,2246443631.6924825
2025-06-13 00:00:00+00:00,54920,13262989949.98699
2025-06-13 01:00:00+00:00,57619,12094784502.976715
2025-06-13 02:00:00+00:00,54396,5707593881.048692
2025-06-13 03:00:00+00:00,54500,3645933156.4048476
2025-06-13 04:00:00+00:00,56988,2592937811.0484858
2025-06-13 05:00:00+00:00,54307,2572514548.0669527
2025-06-13 06:00:00+00:00,57901,2777299247.671958
2025-06-13 07:00:00+00:00,60575,2819626079.352638
2025-06-13 08:00:00+00:00,61541,2567018722.467169
2025-06-13 09:00:00+00:00,60044,2834724373.513739
2025-06-13 10:00:00+00:00,63007,2268200378.8591595
2025-06-13 11:00:00+00:00,60986,2377794519.861364
2025-06-13 12:00:00+00:00,60730,2878496566.3466663
2025-06-13 13:00:00+00:00,63321,2957048446.3661313
2025-06-13 14:00:00+00:00,62343,3882879580.871036
2025-06-13 15:00:00+00:00,61479,4081893743.387839
2025-06-13 16:00:00+00:00,61842,4066323397.3086886
2025-06-13 17:00:00+00:00,61284,3101007812.358674
2025-06-13 18:00:00+00:00,60373,2638375668.6164985
2025-06-13 19:00:00+00:00,60835,2582204994.2385616
2025-06-13 20:00:00+00:00,58707,1920767821.8360164
2025-06-13 21:00:00+00:00,56308,2094061287.6110866
2025-06-13 22:00:00+00:00,59764,2237774564.116256
2025-06-13 23:00:00+00:00,55477,1678680454.648414
2025-06-14 00:00:00+00:00,59119,1762187144.6956475
2025-06-14 01:00:00+00:00,54051,1528872636.3612502
2025-06-14 02:00:00+00:00,59322,1325653475.0685081
2025-06-14 03:00:00+00:00,58710,1514347561.9874797
2025-06-14 04:00:00+00:00,46325,1465512659.664177
2025-06-14 05:00:00+00:00,49917,1318478662.6956966
2025-06-14 06:00:00+00:00,50690,1451058568.8142016
2025-06-14 07:00:00+00:00,52696,1503939331.5574436
2025-06-14 08:00:00+00:00,48486,1387754416.862887
2025-06-14 09:00:00+00:00,52887,1447376736.3593132
2025-06-14 10:00:00+00:00,50081,1477569366.4078803
2025-06-14 11:00:00+00:00,55371,1451688270.4115875
2025-06-14 12:00:00+00:00,58415,1488845657.2175112
2025-06-14 13:00:00+00:00,59687,1598537304.049323
2025-06-14 14:00:00+00:00,59818,1478952771.761528
2025-06-14 15:00:00+00:00,59818,2122700249.190527
2025-06-14 16:00:00+00:00,56348,2332807989.899799
2025-06-14 17:00:00+00:00,56343,1728564259.2673287
2025-06-14 18:00:00+00:00,55160,1507461260.969506
2025-06-14 19:00:00+00:00,55083,1443004865.517327
2025-06-14 20:00:00+00:00,60114,1574830419.908341
2025-06-14 21:00:00+00:00,61803,1400009327.0457573
2025-06-14 22:00:00+00:00,58266,1453415170.017233
2025-06-14 23:00:00+00:00,47190,1341721732.3032231
2025-06-15 00:00:00+00:00,47540,1224167602.8778512
2025-06-15 01:00:00+00:00,40572,1441497741.776767
2025-06-15 02:00:00+00:00,40377,1407476232.6707275
2025-06-15 03:00:00+00:00,43294,1286641643.930568
2025-06-15 04:00:00+00:00,44208,1210850088.4389257
2025-06-15 05:00:00+00:00,45276,1367883858.7294817
2025-06-15 06:00:00+00:00,49108,1275995570.569255
2025-06-15 07:00:00+00:00,52162,1509626839.2742424
2025-06-15 08:00:00+00:00,53404,1261094764.3352005
2025-06-15 09:00:00+00:00,56479,1211917359.3276258
2025-06-15 10:00:00+00:00,55941,1227040385.2536225
2025-06-15 11:00:00+00:00,58447,1174988310.4455652
2025-06-15 12:00:00+00:00,72612,1097529595.5498807
2025-06-15 13:00:00+00:00,58642,2255093388.0400586
2025-06-15 14:00:00+00:00,55455,2036284377.203949
2025-06-15 15:00:00+00:00,52611,2951616832.966927
2025-06-15 16:00:00+00:00,53184,2270734950.950548
2025-06-15 17:00:00+00:00,57401,1564893730.827076
2025-06-15 18:00:00+00:00,57798,1478544845.83406
2025-06-15 19:00:00+00:00,57365,2293176047.8411226
2025-06-15 20:00:00+00:00,62373,2078322045.9707081
2025-06-15 21:00:00+00:00,56864,1802341636.8137493
2025-06-15 22:00:00+00:00,49533,1770139013.154624
2025-06-15 23:00:00+00:00,44864,1321395210.7597628
2025-06-16 00:00:00+00:00,44106,1400122811.7213762
2025-06-16 01:00:00+00:00,48155,1600893204.5983386
2025-06-16 02:00:00+00:00,52058,1670608498.8651686
2025-06-16 03:00:00+00:00,47669,1416139048.1425674
2025-06-16 04:00:00+00:00,51380,2008568071.2753012
2025-06-16 05:00:00+00:00,50705,1543583944.6995564
2025-06-16 06:00:00+00:00,52675,1547410332.8305457
2025-06-16 07:00:00+00:00,56900,2122374425.1537116
2025-06-16 08:00:00+00:00,61142,2017537277.9625785
2025-06-16 09:00:00+00:00,62305,2632801890.64953
2025-06-16 10:00:00+00:00,64316,2432124768.172694
2025-06-16 11:00:00+00:00,63054,2622661313.297383
2025-06-16 12:00:00+00:00,60234,3081160425.6195693
2025-06-16 13:00:00+00:00,62195,4170504480.5884895
2025-06-16 14:00:00+00:00,63143,5345178166.963964
2025-06-16 15:00:00+00:00,62687,4657814342.919585
2025-06-16 16:00:00+00:00,63876,5469007259.54392
2025-06-16 17:00:00+00:00,60837,4199713692.075714
2025-06-16 18:00:00+00:00,60650,4449501625.543845
2025-06-16 19:00:00+00:00,63335,5828739919.120123
2025-06-16 20:00:00+00:00,58748,3955964181.6056223
2025-06-16 21:00:00+00:00,59464,2516348756.4009824
2025-06-16 22:00:00+00:00,57685,4136852978.4579887
2025-06-16 23:00:00+00:00,53533,2463475594.888947
2025-06-17 00:00:00+00:00,52114,4213436568.8616624
2025-06-17 01:00:00+00:00,56459,1713646453.9619732
2025-06-17 02:00:00+00:00,64348,1963302893.1916118
2025-06-17 03:00:00+00:00,70247,1531407826.242957
2025-06-17 04:00:00+00:00,62553,1345718651.585584
2025-06-17 05:00:00+00:00,51865,1739576224.4563398
2025-06-17 06:00:00+00:00,54605,1490957768.2459655
2025-06-17 07:00:00+00:00,57054,1431957089.553616
2025-06-17 08:00:00+00:00,58895,2793197214.693521
2025-06-17 09:00:00+00:00,59477,2889677690.283269
2025-06-17 10:00:00+00:00,59616,2731894225.362854
2025-06-17 11:00:00+00:00,61364,2276406256.598287
2025-06-17 12:00:00+00:00,62169,2975508767.7837014
2025-06-17 13:00:00+00:00,60628,3333681095.2631087
2025-06-17 14:00:00+00:00,60574,3837737900.8855147
2025-06-17 15:00:00+00:00,63868,6927406412.538547
2025-06-17 16:00:00+00:00,62151,5146100197.694239
2025-06-17 17:00:00+00:00,61993,5484892083.619489
2025-06-17 18:00:00+00:00,57574,8454977163.949039
2025-06-17 19:00:00+00:00,56856,3459943241.6501527
2025-06-17 20:00:00+00:00,61416,2952379490.280728
2025-06-17 21:00:00+00:00,63295,2334879226.570677
2025-06-17 22:00:00+00:00,58614,1682896153.1279898
2025-06-17 23:00:00+00:00,54391,1429857441.8456192
2025-06-18 00:00:00+00:00,52906,1686463368.8154633
2025-06-18 01:00:00+00:00,60366,1640542712.7114592
2025-06-18 02:00:00+00:00,58976,1512380133.5154645
2025-06-18 03:00:00+00:00,59403,1201213235.1359365
2025-06-18 04:00:00+00:00,57225,1259778513.1854265
2025-06-18 05:00:00+00:00,51852,2084576127.3285868
2025-06-18 06:00:00+00:00,51795,1547081838.6936202
2025-06-18 07:00:00+00:00,62130,1230958273.8577528
2025-06-18 08:00:00+00:00,66535,1662470483.3939738
2025-06-18 09:00:00+00:00,58459,1977572549.5793474
2025-06-18 10:00:00+00:00,56387,2817074518.4671135
2025-06-18 11:00:00+00:00,61138,2257736232.833297
2025-06-18 12:00:00+00:00,64526,2107603851.146824
2025-06-18 13:00:00+00:00,63055,3917402553.96538
2025-06-18 14:00:00+00:00,60770,4699822340.087068
2025-06-18 15:00:00+00:00,61113,3924804437.5674696
2025-06-18 16:00:00+00:00,62341,2791700499.2755823
2025-06-18 17:00:00+00:00,62285,3259448937.1448154
2025-06-18 18:00:00+00:00,57837,4084580003.3408036
2025-06-18 19:00:00+00:00,59331,2659509541.869524
2025-06-18 20:00:00+00:00,58646,2745696907.6158323
2025-06-18 21:00:00+00:00,56462,2860643920.7853756
2025-06-18 22:00:00+00:00,58284,2126543700.1301024
2025-06-18 23:00:00+00:00,53347,1842170627.5843592
2025-06-19 00:00:00+00:00,53951,2335102112.159944
2025-06-19 01:00:00+00:00,53342,3485135011.8889823
2025-06-19 02:00:00+00:00,52567,2188729819.7701206
2025-06-19 03:00:00+00:00,52186,1488892298.2179902
2025-06-19 04:00:00+00:00,49962,1538640721.7743688
2025-06-19 05:00:00+00:00,49160,1819530906.783767
2025-06-19 06:00:00+00:00,55041,1515811023.8623934
2025-06-19 07:00:00+00:00,56849,1394316339.6342254
2025-06-19 08:00:00+00:00,61510,1611964692.6788633
2025-06-19 09:00:00+00:00,62521,8102395725.64548
2025-06-19 10:00:00+00:00,57611,4431170619.793347
2025-06-19 11:00:00+00:00,58721,4709713496.990548
2025-06-19 12:00:00+00:00,57770,4730274376.218299
2025-06-19 13:00:00+00:00,59393,3522066704.820435
2025-06-19 14:00:00+00:00,61388,3883377163.984817
2025-06-19 15:00:00+00:00,60904,4192961361.067546
2025-06-19 16:00:00+00:00,59975,3835197590.606587
2025-06-19 17:00:00+00:00,59034,3341946230.72472
2025-06-19 18:00:00+00:00,61558,2429964768.322983
2025-06-19 19:00:00+00:00,57913,2049759701.3752182
2025-06-19 20:00:00+00:00,58870,1970981864.5588436
2025-06-19 21:00:00+00:00,55595,2223021419.906232
2025-06-19 22:00:00+00:00,57596,2117629950.9885933
2025-06-19 23:00:00+00:00,49339,1614595575.4074264
2025-06-20 00:00:00+00:00,54659,1531930214.0137398
2025-06-20 01:00:00+00:00,50863,1731638029.455182
2025-06-20 02:00:00+00:00,50074,1740770104.702998
2025-06-20 03:00:00+00:00,50948,1375640640.548794
2025-06-20 04:00:00+00:00,47872,1731698867.9277842
2025-06-20 05:00:00+00:00,47194,1415520981.5239444
2025-06-20 06:00:00+00:00,51475,1399017858.5287032
2025-06-20 07:00:00+00:00,56049,2024840479.6367114
2025-06-20 08:00:00+00:00,58638,2830676277.0926538
2025-06-20 09:00:00+00:00,63015,1860214528.5863354
2025-06-20 10:00:00+00:00,59260,2327757609.8245378
2025-06-20 11:00:00+00:00,59959,1887581475.2650986
2025-06-20 12:00:00+00:00,59119,2130711678.6153357
2025-06-20 13:00:00+00:00,68563,3540490537.668512
2025-06-20 14:00:00+00:00,75665,13552180988.499168
2025-06-20 15:00:00+00:00,63376,4240961256.8821325
2025-06-20 16:00:00+00:00,60854,3530410716.1208973
2025-06-20 17:00:00+00:00,59413,9851116322.888075
2025-06-20 18:00:00+00:00,57720,4362073468.673904
2025-06-20 19:00:00+00:00,58938,2399675919.253658
2025-06-20 20:00:00+00:00,56966,1995490226.7743049
2025-06-20 21:00:00+00:00,52266,1500053771.8107953
2025-06-20 22:00:00+00:00,50223,1740414475.5550625
2025-06-20 23:00:00+00:00,47494,1574748401.2534208
2025-06-21 00:00:00+00:00,54046,1464808450.7424216
2025-06-21 01:00:00+00:00,65253,1031633230.8247756
2025-06-21 02:00:00+00:00,52365,1136206400.1206717
2025-06-21 03:00:00+00:00,55253,1027901932.0837406
2025-06-21 04:00:00+00:00,50525,1527326410.8400588
2025-06-21 05:00:00+00:00,49616,1192249418.0359762
2025-06-21 06:00:00+00:00,49196,1133707088.6777177
2025-06-21 07:00:00+00:00,52506,1136899100.2978702
2025-06-21 08:00:00+00:00,54486,1151664633.1681895
2025-06-21 09:00:00+00:00,52091,1297418041.4507675
2025-06-21 10:00:00+00:00,55188,1112434275.1209514
2025-06-21 11:00:00+00:00,54643,1143188829.6369696
2025-06-21 12:00:00+00:00,61634,1483511160.4381847
2025-06-21 13:00:00+00:00,57545,1468162698.773465
2025-06-21 14:00:00+00:00,55728,1726401889.424185
2025-06-21 15:00:00+00:00,55471,1617853074.310468
2025-06-21 16:00:00+00:00,56413,1616455935.8099878
2025-06-21 17:00:00+00:00,53903,1579996993.3210747
2025-06-21 18:00:00+00:00,56117,1514684444.1409562
2025-06-21 19:00:00+00:00,56449,2813081289.5254126
2025-06-21 20:00:00+00:00,54202,2887498775.1656766
2025-06-21 21:00:00+00:00,52116,7462393822.870405
2025-06-21 22:00:00+00:00,52174,3850917598.886384
2025-06-21 23:00:00+00:00,50579,5916521889.659724
2025-06-22 00:00:00+00:00,48920,4038508688.2972717
2025-06-22 01:00:00+00:00,49475,2070099860.0065086
2025-06-22 02:00:00+00:00,48525,2647077036.488761
2025-06-22 03:00:00+00:00,45805,1496184627.142497
2025-06-22 04:00:00+00:00,44495,1718092763.6583467
2025-06-22 05:00:00+00:00,42039,1201786486.0765738
2025-06-22 06:00:00+00:00,45738,1190384224.612555
2025-06-22 07:00:00+00:00,42016,1294622716.110339
2025-06-22 08:00:00+00:00,49239,1318428797.3228338
2025-06-22 09:00:00+00:00,49272,1687594896.571866
2025-06-22 10:00:00+00:00,51349,1423166753.9459798
2025-06-22 11:00:00+00:00,53803,1598958649.7847707
2025-06-22 12:00:00+00:00,55357,2132910726.1243217
2025-06-22 13:00:00+00:00,55787,11613525894.945402
2025-06-22 14:00:00+00:00,57763,16636941315.602957
2025-06-22 15:00:00+00:00,58122,7965847216.287813
2025-06-22 16:00:00+00:00,57493,4508803035.6714525
2025-06-22 17:00:00+00:00,57238,3441457591.7652793
2025-06-22 18:00:00+00:00,56408,2704368298.733461
2025-06-22 19:00:00+00:00,53672,2976090998.723878
2025-06-22 20:00:00+00:00,53214,10077029006.563911
2025-06-22 21:00:00+00:00,54468,5132281477.663687
2025-06-22 22:00:00+00:00,52957,4529959065.957305
2025-06-22 23:00:00+00:00,51666,5806287317.462985
2025-06-23 00:00:00+00:00,49534,3277036693.488209
2025-06-23 01:00:00+00:00,52484,2116668625.198823
2025-06-23 02:00:00+00:00,52277,2191078708.905775
2025-06-23 03:00:00+00:00,50550,2192402051.5981183
2025-06-23 04:00:00+00:00,52054,1768723333.4376037
2025-06-23 05:00:00+00:00,51066,1684237872.6034737
2025-06-23 06:00:00+00:00,53603,1851400294.943919
2025-06-23 07:00:00+00:00,54112,1936915955.3902094
2025-06-23 08:00:00+00:00,59026,1970225780.3091369
2025-06-23 09:00:00+00:00,62410,2799848679.7657905
2025-06-23 10:00:00+00:00,62513,2508150006.038281
2025-06-23 11:00:00+00:00,57899,3110907532.436952
2025-06-23 12:00:00+00:00,53552,4677830051.894219
2025-06-23 13:00:00+00:00,59127,6237009833.789454
2025-06-23 14:00:00+00:00,68742,26666873374.465214
2025-06-23 15:00:00+00:00,63296,12737911230.274235
2025-06-23 16:00:00+00:00,62361,11260207333.777258
2025-06-23 17:00:00+00:00,58687,9277160274.21948
2025-06-23 18:00:00+00:00,58964,9306146442.222658
2025-06-23 19:00:00+00:00,57181,5684759800.703329
2025-06-23 20:00:00+00:00,58202,11006375004.354965
2025-06-23 21:00:00+00:00,56403,5380950892.521284
2025-06-23 22:00:00+00:00,55811,10686507978.390593
2025-06-23 23:00:00+00:00,51610,5327602595.428386
2025-06-24 00:00:00+00:00,53674,4022401297.278073
2025-06-24 01:00:00+00:00,58407,2702453139.1726336
2025-06-24 02:00:00+00:00,53498,2116423693.872685
2025-06-24 03:00:00+00:00,58006,1809613064.4434023
2025-06-24 04:00:00+00:00,55518,1805882399.2797656
2025-06-24 05:00:00+00:00,56107,1962927929.7480342
2025-06-24 06:00:00+00:00,55761,2615573247.081705
